"nuts_code","ref_year","gdp","city_name","metabolite_name","daily_mean_concentration"
"CH033",2015,39609010000,"Basel","cocaine",42.51
"CH033",2015,39609010000,"Basel","methamphetamine",60.67
"CH040",2015,137326790000,"Zurich","MDMA",40.62
"CH040",2015,137326790000,"Zurich","amphetamine",23.92
"CH040",2015,137326790000,"Zurich","cocaine",529.32
"CH040",2015,137326790000,"Zurich","methamphetamine",23.21
"CH052",2015,6425400000,"Lugano","MDMA",7.74
"CH052",2015,6425400000,"Lugano","amphetamine",0
"CH052",2015,6425400000,"Lugano","cocaine",228.49
"CH052",2015,6425400000,"Lugano","methamphetamine",0
"BE100",2016,79185930000,"Brussels","MDMA",34.41
"BE100",2016,79185930000,"Brussels","amphetamine",36.83
"BE100",2016,79185930000,"Brussels","cocaine",416.83
"BE100",2016,79185930000,"Brussels","methamphetamine",3.84
"BE211",2016,48103170000,"Antwerp Zuid","MDMA",98.29
"BE211",2016,48103170000,"Antwerp Zuid","amphetamine",199.27
"BE211",2016,48103170000,"Antwerp Zuid","cocaine",914.79
"BE211",2016,48103170000,"Antwerp Zuid","methamphetamine",9.25
"BE255",2016,4431330000,"Oostende","MDMA",13.41
"BE255",2016,4431330000,"Oostende","amphetamine",178.98
"BE255",2016,4431330000,"Oostende","cocaine",98
"BE255",2016,4431330000,"Oostende","methamphetamine",0
"DE142",2016,7476990000,"Dresden","MDMA",12.72
"DE142",2016,7476990000,"Dresden","amphetamine",22.63
"DE142",2016,7476990000,"Dresden","cocaine",17.7
"DE142",2016,7476990000,"Dresden","methamphetamine",136.69
"DE212",2016,112548980000,"Munich G","MDMA",24.09
"DE212",2016,112548980000,"Munich G","amphetamine",26.17
"DE212",2016,112548980000,"Munich G","cocaine",113.79
"DE212",2016,112548980000,"Munich G","methamphetamine",24.8
"DEA52",2016,21802160000,"Dortmund","MDMA",23.74
"DEA52",2016,21802160000,"Dortmund","amphetamine",150.39
"DEA52",2016,21802160000,"Dortmund","cocaine",420.74
"DEA52",2016,21802160000,"Dortmund","methamphetamine",3.73
"EL303",2016,29630980000,"Athens","MDMA",2.53
"EL303",2016,29630980000,"Athens","amphetamine",4.61
"EL303",2016,29630980000,"Athens","cocaine",30.41
"EL303",2016,29630980000,"Athens","methamphetamine",2.97
"ES114",2016,19322200000,"Santiago","MDMA",4.46
"ES114",2016,19322200000,"Santiago","amphetamine",0
"ES114",2016,19322200000,"Santiago","cocaine",142.68
"ES114",2016,19322200000,"Santiago","methamphetamine",0
"ES511",2016,158516200000,"Barcelona","MDMA",46.79
"ES511",2016,158516200000,"Barcelona","amphetamine",45.64
"ES511",2016,158516200000,"Barcelona","cocaine",699.1
"ES511",2016,158516200000,"Barcelona","methamphetamine",24.05
"ES522",2016,1.4223e+10,"Castellon","MDMA",5.96
"ES522",2016,1.4223e+10,"Castellon","amphetamine",0
"ES522",2016,1.4223e+10,"Castellon","cocaine",364.67
"ES522",2016,1.4223e+10,"Castellon","methamphetamine",0
"ES620",2016,30009100000,"Molina de Segura","MDMA",0
"ES620",2016,30009100000,"Molina de Segura","amphetamine",0
"ES620",2016,30009100000,"Molina de Segura","cocaine",509.94
"ES620",2016,30009100000,"Molina de Segura","methamphetamine",0
"FR101",2016,211814700000,"Paris Seine Centre","MDMA",17.16
"FR101",2016,211814700000,"Paris Seine Centre","amphetamine",0
"FR101",2016,211814700000,"Paris Seine Centre","cocaine",169.6
"FR101",2016,211814700000,"Paris Seine Centre","methamphetamine",0
"FRI12",2016,52566600000,"Bordeaux I","MDMA",13.82
"FRI12",2016,52566600000,"Bordeaux I","amphetamine",0
"FRI12",2016,52566600000,"Bordeaux I","cocaine",246.03
"FRI12",2016,52566600000,"Bordeaux I","methamphetamine",0
"HR050",2016,16059520000,"Zagreb","MDMA",49.22
"HR050",2016,16059520000,"Zagreb","amphetamine",72.23
"HR050",2016,16059520000,"Zagreb","cocaine",162.32
"HR050",2016,16059520000,"Zagreb","methamphetamine",0
"ITC4C",2016,174842710000,"Milan","MDMA",4.45
"ITC4C",2016,174842710000,"Milan","amphetamine",0
"ITC4C",2016,174842710000,"Milan","cocaine",306.59
"ITC4C",2016,174842710000,"Milan","methamphetamine",13.77
"NL414",2016,36293100000,"Eindhoven","MDMA",125.74
"NL414",2016,36293100000,"Eindhoven","cocaine",497.87
"NL414",2016,36293100000,"Eindhoven","methamphetamine",2.31
"AT332",2016,13378950000,"Innsbruck","MDMA",21.73
"AT332",2016,13378950000,"Innsbruck","amphetamine",12.45
"AT332",2016,13378950000,"Innsbruck","cocaine",161.96
"AT332",2016,13378950000,"Innsbruck","methamphetamine",2.01
"PT11A",2016,29739740000,"Porto","MDMA",10.78
"PT11A",2016,29739740000,"Porto","amphetamine",0
"PT11A",2016,29739740000,"Porto","cocaine",90.75
"PT11A",2016,29739740000,"Porto","methamphetamine",0.51
"SK021",2016,9111750000,"Piestany","MDMA",10.16
"SK021",2016,9111750000,"Piestany","amphetamine",30.89
"SK021",2016,9111750000,"Piestany","cocaine",20.03
"SK021",2016,9111750000,"Piestany","methamphetamine",310.21
"FI1B1",2016,84582280000,"Helsinki","MDMA",34.16
"FI1B1",2016,84582280000,"Helsinki","amphetamine",100.77
"FI1B1",2016,84582280000,"Helsinki","cocaine",16.75
"FI1B1",2016,84582280000,"Helsinki","methamphetamine",83.4
"FI1C1",2016,17146510000,"Turku","MDMA",16.59
"FI1C1",2016,17146510000,"Turku","amphetamine",72.03
"FI1C1",2016,17146510000,"Turku","cocaine",1.8
"FI1C1",2016,17146510000,"Turku","methamphetamine",26.98
"FI1C5",2016,4769500000,"Lappeenranta","MDMA",14.54
"FI1C5",2016,4769500000,"Lappeenranta","amphetamine",40.12
"FI1C5",2016,4769500000,"Lappeenranta","cocaine",0
"FI1C5",2016,4769500000,"Lappeenranta","methamphetamine",2.79
"FI1D7",2016,6431260000,"Rovaniemi","MDMA",14.27
"FI1D7",2016,6431260000,"Rovaniemi","amphetamine",73.97
"FI1D7",2016,6431260000,"Rovaniemi","cocaine",1.53
"FI1D7",2016,6431260000,"Rovaniemi","methamphetamine",9.69
"FI1D9",2016,13467910000,"Oulu","MDMA",10.31
"FI1D9",2016,13467910000,"Oulu","amphetamine",32.58
"FI1D9",2016,13467910000,"Oulu","cocaine",0
"FI1D9",2016,13467910000,"Oulu","methamphetamine",12.04
"SE110",2016,146144810000,"Stockholm (2)","MDMA",37.75
"SE110",2016,146144810000,"Stockholm (2)","amphetamine",208.84
"SE110",2016,146144810000,"Stockholm (2)","cocaine",144.14
"SE110",2016,146144810000,"Stockholm (2)","methamphetamine",24.47
"CH013",2016,46913820000,"Geneva","MDMA",32.3
"CH013",2016,46913820000,"Geneva","amphetamine",9.86
"CH013",2016,46913820000,"Geneva","cocaine",484.7
"CH013",2016,46913820000,"Geneva","methamphetamine",6.86
"CH021",2016,73063030000,"Berne","MDMA",19.55
"CH021",2016,73063030000,"Berne","amphetamine",24.17
"CH021",2016,73063030000,"Berne","cocaine",325.71
"CH021",2016,73063030000,"Berne","methamphetamine",8.51
"CH033",2016,39257460000,"Basel","MDMA",24.77
"CH033",2016,39257460000,"Basel","amphetamine",27.4
"CH033",2016,39257460000,"Basel","cocaine",435.17
"CH033",2016,39257460000,"Basel","methamphetamine",18.97
"CH040",2016,135783980000,"Zurich","MDMA",59.32
"CH040",2016,135783980000,"Zurich","amphetamine",35.08
"CH040",2016,135783980000,"Zurich","cocaine",722.53
"CH040",2016,135783980000,"Zurich","methamphetamine",25.28
"CH052",2016,6358330000,"Lugano","MDMA",2.52
"CH052",2016,6358330000,"Lugano","amphetamine",0
"CH052",2016,6358330000,"Lugano","cocaine",381.08
"CH052",2016,6358330000,"Lugano","methamphetamine",0.37
"BE100",2017,81785970000,"Brussels","MDMA",25.15
"BE100",2017,81785970000,"Brussels","amphetamine",49.17
"BE100",2017,81785970000,"Brussels","cocaine",373.81
"BE100",2017,81785970000,"Brussels","methamphetamine",6.8
"BE211",2017,49784490000,"Antwerp Zuid","MDMA",95.29
"BE211",2017,49784490000,"Antwerp Zuid","amphetamine",268.75
"BE211",2017,49784490000,"Antwerp Zuid","cocaine",822.93
"BE211",2017,49784490000,"Antwerp Zuid","methamphetamine",22.32
"BE241",2017,29607360000,"Merchtem","MDMA",7.36
"BE241",2017,29607360000,"Merchtem","amphetamine",26.81
"BE241",2017,29607360000,"Merchtem","cocaine",234.78
"BE241",2017,29607360000,"Merchtem","methamphetamine",0
"BE255",2017,4569320000,"Oostende","MDMA",14.66
"BE255",2017,4569320000,"Oostende","amphetamine",236.37
"BE255",2017,4569320000,"Oostende","cocaine",145.14
"BE255",2017,4569320000,"Oostende","methamphetamine",0
"CZ064",2017,20479020000,"Brno","MDMA",25.38
"CZ064",2017,20479020000,"Brno","amphetamine",9.02
"CZ064",2017,20479020000,"Brno","cocaine",24.21
"CZ064",2017,20479020000,"Brno","methamphetamine",185.67
"DE111",2017,53586810000,"Stuttgart","MDMA",23.17
"DE111",2017,53586810000,"Stuttgart","amphetamine",69.94
"DE111",2017,53586810000,"Stuttgart","cocaine",216.82
"DE111",2017,53586810000,"Stuttgart","methamphetamine",5.86
"DE142",2017,7752100000,"Dresden","MDMA",9.57
"DE142",2017,7752100000,"Dresden","amphetamine",23.43
"DE142",2017,7752100000,"Dresden","cocaine",20.86
"DE142",2017,7752100000,"Dresden","methamphetamine",180.18
"DE144",2017,9733390000,"Chemnitz","MDMA",9.68
"DE144",2017,9733390000,"Chemnitz","amphetamine",0
"DE144",2017,9733390000,"Chemnitz","cocaine",20.29
"DE144",2017,9733390000,"Chemnitz","methamphetamine",240.57
"DE212",2017,119537610000,"Munich G","MDMA",22.46
"DE212",2017,119537610000,"Munich G","amphetamine",25.53
"DE212",2017,119537610000,"Munich G","cocaine",140.16
"DE212",2017,119537610000,"Munich G","methamphetamine",8.1
"DE254",2017,31495250000,"Nuremberg","MDMA",13.66
"DE254",2017,31495250000,"Nuremberg","amphetamine",41.65
"DE254",2017,31495250000,"Nuremberg","cocaine",18.11
"DE254",2017,31495250000,"Nuremberg","methamphetamine",94.77
"DE600",2017,121730040000,"Hamburg (2)","MDMA",31.29
"DE600",2017,121730040000,"Hamburg (2)","amphetamine",69.2
"DE600",2017,121730040000,"Hamburg (2)","cocaine",392.84
"DE600",2017,121730040000,"Hamburg (2)","methamphetamine",3.59
"DE712",2017,72875810000,"Frankfurt (3)","MDMA",22.57
"DE712",2017,72875810000,"Frankfurt (3)","amphetamine",84.67
"DE712",2017,72875810000,"Frankfurt (3)","cocaine",427.93
"DE712",2017,72875810000,"Frankfurt (3)","methamphetamine",8.49
"DE803",2017,7883190000,"Rostock","MDMA",19.54
"DE803",2017,7883190000,"Rostock","amphetamine",149.99
"DE803",2017,7883190000,"Rostock","cocaine",136.13
"DE803",2017,7883190000,"Rostock","methamphetamine",2.57
"DE929",2017,51988280000,"Hannover (2)","MDMA",21.98
"DE929",2017,51988280000,"Hannover (2)","amphetamine",83.02
"DE929",2017,51988280000,"Hannover (2)","cocaine",302.91
"DE929",2017,51988280000,"Hannover (2)","methamphetamine",1.72
"DEA52",2017,23082650000,"Dortmund","MDMA",18.56
"DEA52",2017,23082650000,"Dortmund","amphetamine",168.73
"DEA52",2017,23082650000,"Dortmund","cocaine",428.67
"DEA52",2017,23082650000,"Dortmund","methamphetamine",0
"DEB35",2017,11912270000,"Mainz","MDMA",25.98
"DEB35",2017,11912270000,"Mainz","amphetamine",226.88
"DEB35",2017,11912270000,"Mainz","cocaine",128.46
"DEB35",2017,11912270000,"Mainz","methamphetamine",2.03
"DEE03",2017,8193740000,"Magdeburg","MDMA",23.49
"DEE03",2017,8193740000,"Magdeburg","amphetamine",97.91
"DEE03",2017,8193740000,"Magdeburg","cocaine",136.23
"DEE03",2017,8193740000,"Magdeburg","methamphetamine",85.2
"DEG01",2017,8475630000,"Erfurt","MDMA",7.61
"DEG01",2017,8475630000,"Erfurt","amphetamine",0
"DEG01",2017,8475630000,"Erfurt","cocaine",48.56
"DEG01",2017,8475630000,"Erfurt","methamphetamine",211.23
"EL303",2017,30257680000,"Athens","MDMA",2.49
"EL303",2017,30257680000,"Athens","amphetamine",2.24
"EL303",2017,30257680000,"Athens","cocaine",38.28
"EL303",2017,30257680000,"Athens","methamphetamine",3.98
"ES114",2017,20556300000,"Santiago","MDMA",11.53
"ES114",2017,20556300000,"Santiago","amphetamine",6.42
"ES114",2017,20556300000,"Santiago","cocaine",342.68
"ES114",2017,20556300000,"Santiago","methamphetamine",0
"ES300",2017,224373200000,"Madrid VdlV","MDMA",13.18
"ES300",2017,224373200000,"Madrid VdlV","amphetamine",0
"ES300",2017,224373200000,"Madrid VdlV","cocaine",458.79
"ES300",2017,224373200000,"Madrid VdlV","methamphetamine",12.01
"ES511",2017,1.66618e+11,"Barcelona","MDMA",48.06
"ES511",2017,1.66618e+11,"Barcelona","amphetamine",42.32
"ES511",2017,1.66618e+11,"Barcelona","cocaine",965.19
"ES511",2017,1.66618e+11,"Barcelona","methamphetamine",48.95
"ES522",2017,1.5506e+10,"Castellon","MDMA",10.55
"ES522",2017,1.5506e+10,"Castellon","amphetamine",0
"ES522",2017,1.5506e+10,"Castellon","cocaine",319.5
"ES522",2017,1.5506e+10,"Castellon","methamphetamine",0
"FR101",2017,218197600000,"Paris Seine Centre","MDMA",43.43
"FR101",2017,218197600000,"Paris Seine Centre","amphetamine",0
"FR101",2017,218197600000,"Paris Seine Centre","cocaine",324.24
"FR101",2017,218197600000,"Paris Seine Centre","methamphetamine",0
"FRI12",2017,54696700000,"Bordeaux I","MDMA",18.61
"FRI12",2017,54696700000,"Bordeaux I","amphetamine",0
"FRI12",2017,54696700000,"Bordeaux I","cocaine",263.29
"FRI12",2017,54696700000,"Bordeaux I","methamphetamine",0
"FRY20",2017,8958800000,"Fort-de-France P","MDMA",0
"FRY20",2017,8958800000,"Fort-de-France P","amphetamine",0
"FRY20",2017,8958800000,"Fort-de-France P","cocaine",398.99
"FRY20",2017,8958800000,"Fort-de-France P","methamphetamine",0
"HR050",2017,17005490000,"Zagreb","MDMA",32.62
"HR050",2017,17005490000,"Zagreb","amphetamine",56.32
"HR050",2017,17005490000,"Zagreb","cocaine",216.27
"HR050",2017,17005490000,"Zagreb","methamphetamine",0
"ITC4C",2017,178849410000,"Milan","MDMA",4.34
"ITC4C",2017,178849410000,"Milan","amphetamine",0
"ITC4C",2017,178849410000,"Milan","cocaine",341.43
"ITC4C",2017,178849410000,"Milan","methamphetamine",10.07
"LT011",2017,17181040000,"Vilnius","MDMA",15.96
"LT011",2017,17181040000,"Vilnius","amphetamine",13.08
"LT011",2017,17181040000,"Vilnius","cocaine",34.7
"LT011",2017,17181040000,"Vilnius","methamphetamine",39.69
"NL321",2017,11018180000,"Amsterdam","MDMA",230.29
"NL321",2017,11018180000,"Amsterdam","amphetamine",123.29
"NL321",2017,11018180000,"Amsterdam","cocaine",734.04
"NL321",2017,11018180000,"Amsterdam","methamphetamine",14.01
"NL414",2017,38784890000,"Eindhoven","MDMA",165.08
"NL414",2017,38784890000,"Eindhoven","amphetamine",271.73
"NL414",2017,38784890000,"Eindhoven","cocaine",427.78
"NL414",2017,38784890000,"Eindhoven","methamphetamine",0
"AT332",2017,13736520000,"Innsbruck","MDMA",20.91
"AT332",2017,13736520000,"Innsbruck","amphetamine",14.82
"AT332",2017,13736520000,"Innsbruck","cocaine",222.78
"AT332",2017,13736520000,"Innsbruck","methamphetamine",2.86
"PL213",2017,15384880000,"Krakow P","MDMA",7.41
"PL213",2017,15384880000,"Krakow P","amphetamine",23.41
"PL213",2017,15384880000,"Krakow P","methamphetamine",0.5
"PT11A",2017,31398710000,"Porto","MDMA",10.81
"PT11A",2017,31398710000,"Porto","amphetamine",0
"PT11A",2017,31398710000,"Porto","cocaine",160.22
"PT11A",2017,31398710000,"Porto","methamphetamine",0.47
"SI041",2017,15832170000,"Ljubljana","MDMA",35.59
"SI041",2017,15832170000,"Ljubljana","amphetamine",35.24
"SI041",2017,15832170000,"Ljubljana","cocaine",449.76
"SI041",2017,15832170000,"Ljubljana","methamphetamine",0
"SK010",2017,24671250000,"Bratislava C","MDMA",10.15
"SK010",2017,24671250000,"Bratislava C","amphetamine",9.34
"SK010",2017,24671250000,"Bratislava C","cocaine",89.22
"SK010",2017,24671250000,"Bratislava C","methamphetamine",120
"SK021",2017,9360680000,"Piestany","MDMA",2.24
"SK021",2017,9360680000,"Piestany","amphetamine",2.11
"SK021",2017,9360680000,"Piestany","cocaine",6.35
"SK021",2017,9360680000,"Piestany","methamphetamine",78.03
"FI1B1",2017,88133360000,"Helsinki","MDMA",26.85
"FI1B1",2017,88133360000,"Helsinki","amphetamine",47.81
"FI1B1",2017,88133360000,"Helsinki","cocaine",29.93
"FI1B1",2017,88133360000,"Helsinki","methamphetamine",46
"FI1C1",2017,18321160000,"Turku","MDMA",14.73
"FI1C1",2017,18321160000,"Turku","amphetamine",64.77
"FI1C1",2017,18321160000,"Turku","cocaine",4.74
"FI1C1",2017,18321160000,"Turku","methamphetamine",17.59
"CH013",2017,47070740000,"Geneva","MDMA",47.18
"CH013",2017,47070740000,"Geneva","amphetamine",14.64
"CH013",2017,47070740000,"Geneva","cocaine",794.84
"CH013",2017,47070740000,"Geneva","methamphetamine",18.1
"CH021",2017,72244360000,"Berne","MDMA",33
"CH021",2017,72244360000,"Berne","amphetamine",53.31
"CH021",2017,72244360000,"Berne","cocaine",527.84
"CH021",2017,72244360000,"Berne","methamphetamine",25.72
"CH033",2017,39114830000,"Basel","MDMA",31.31
"CH033",2017,39114830000,"Basel","amphetamine",31.54
"CH033",2017,39114830000,"Basel","cocaine",562.86
"CH033",2017,39114830000,"Basel","methamphetamine",37.04
"CH040",2017,135554510000,"Zurich","MDMA",81.2
"CH040",2017,135554510000,"Zurich","amphetamine",46.71
"CH040",2017,135554510000,"Zurich","cocaine",934.42
"CH040",2017,135554510000,"Zurich","methamphetamine",62.04
"CH055",2017,34264730000,"St. Gallen Hofen","MDMA",27.84
"CH055",2017,34264730000,"St. Gallen Hofen","amphetamine",43.92
"CH055",2017,34264730000,"St. Gallen Hofen","cocaine",821.69
"CH055",2017,34264730000,"St. Gallen Hofen","methamphetamine",7.41
"BE100",2018,83415520000,"Brussels","MDMA",28.66
"BE100",2018,83415520000,"Brussels","amphetamine",34.96
"BE100",2018,83415520000,"Brussels","cocaine",432.53
"BE100",2018,83415520000,"Brussels","methamphetamine",7.21
"BE211",2018,51351740000,"Antwerp Zuid","amphetamine",181.44
"BE211",2018,51351740000,"Antwerp Zuid","cocaine",771.79
"BE211",2018,51351740000,"Antwerp Zuid","methamphetamine",17.5
"BE255",2018,4753010000,"Oostende","MDMA",11.59
"BE255",2018,4753010000,"Oostende","amphetamine",151.63
"BE255",2018,4753010000,"Oostende","cocaine",139.17
"BE255",2018,4753010000,"Oostende","methamphetamine",0
"CZ064",2018,22701380000,"Brno","MDMA",22.58
"CZ064",2018,22701380000,"Brno","amphetamine",15.7
"CZ064",2018,22701380000,"Brno","cannabis",34.97
"CZ064",2018,22701380000,"Brno","cocaine",31.78
"CZ064",2018,22701380000,"Brno","methamphetamine",114.65
"DK011",2018,57489620000,"Copenhagen","MDMA",18.25
"DK011",2018,57489620000,"Copenhagen","amphetamine",59.45
"DK011",2018,57489620000,"Copenhagen","cocaine",465.72
"DK011",2018,57489620000,"Copenhagen","methamphetamine",16.22
"DE142",2018,7960890000,"Dresden","MDMA",16.52
"DE142",2018,7960890000,"Dresden","amphetamine",27.64
"DE142",2018,7960890000,"Dresden","cocaine",33.29
"DE142",2018,7960890000,"Dresden","methamphetamine",174.63
"DE144",2018,10154910000,"Chemnitz","MDMA",12.73
"DE144",2018,10154910000,"Chemnitz","amphetamine",19.45
"DE144",2018,10154910000,"Chemnitz","cocaine",12.06
"DE144",2018,10154910000,"Chemnitz","methamphetamine",196.2
"DE212",2018,121236970000,"Munich G","MDMA",21.07
"DE212",2018,121236970000,"Munich G","amphetamine",6.3
"DE212",2018,121236970000,"Munich G","cocaine",187.06
"DE212",2018,121236970000,"Munich G","methamphetamine",5.42
"DEA52",2018,24417700000,"Dortmund","MDMA",21.23
"DEA52",2018,24417700000,"Dortmund","amphetamine",138.15
"DEA52",2018,24417700000,"Dortmund","cocaine",379.08
"DEA52",2018,24417700000,"Dortmund","methamphetamine",2.95
"DEG01",2018,8692610000,"Erfurt","MDMA",19.06
"DEG01",2018,8692610000,"Erfurt","amphetamine",39.76
"DEG01",2018,8692610000,"Erfurt","cocaine",46.05
"DEG01",2018,8692610000,"Erfurt","methamphetamine",211.26
"EL303",2018,30696600000,"Athens","MDMA",4.7
"EL303",2018,30696600000,"Athens","amphetamine",8.64
"EL303",2018,30696600000,"Athens","cannabis",50.85
"ES114",2018,20883400000,"Santiago","MDMA",14.32
"ES114",2018,20883400000,"Santiago","amphetamine",0
"ES114",2018,20883400000,"Santiago","cannabis",64.9
"ES114",2018,20883400000,"Santiago","cocaine",352.14
"ES114",2018,20883400000,"Santiago","methamphetamine",0
"ES300",2018,233735800000,"Madrid VdlV","MDMA",13.01
"ES300",2018,233735800000,"Madrid VdlV","amphetamine",0
"ES300",2018,233735800000,"Madrid VdlV","cannabis",56.83
"ES300",2018,233735800000,"Madrid VdlV","cocaine",316.47
"ES300",2018,233735800000,"Madrid VdlV","methamphetamine",7.93
"ES511",2018,173436300000,"Barcelona","MDMA",46.77
"ES511",2018,173436300000,"Barcelona","amphetamine",35.2
"ES511",2018,173436300000,"Barcelona","cannabis",230.82
"ES511",2018,173436300000,"Barcelona","cocaine",733.19
"ES511",2018,173436300000,"Barcelona","methamphetamine",47.88
"ES522",2018,15685300000,"Castellon","MDMA",2.85
"ES522",2018,15685300000,"Castellon","amphetamine",0
"ES522",2018,15685300000,"Castellon","cannabis",64.2
"ES522",2018,15685300000,"Castellon","cocaine",296.47
"ES522",2018,15685300000,"Castellon","methamphetamine",0
"FR101",2018,227475800000,"Paris Seine Centre","MDMA",34.3
"FR101",2018,227475800000,"Paris Seine Centre","amphetamine",0
"FR101",2018,227475800000,"Paris Seine Centre","cannabis",83.14
"FR101",2018,227475800000,"Paris Seine Centre","cocaine",524.98
"FR101",2018,227475800000,"Paris Seine Centre","methamphetamine",0
"FRI12",2018,57229600000,"Bordeaux I","MDMA",26.73
"FRI12",2018,57229600000,"Bordeaux I","amphetamine",0
"FRI12",2018,57229600000,"Bordeaux I","cannabis",164.91
"FRI12",2018,57229600000,"Bordeaux I","cocaine",201.61
"FRI12",2018,57229600000,"Bordeaux I","methamphetamine",0
"HR050",2018,18103730000,"Zagreb","MDMA",29.83
"HR050",2018,18103730000,"Zagreb","amphetamine",76.08
"HR050",2018,18103730000,"Zagreb","cannabis",120.03
"HR050",2018,18103730000,"Zagreb","cocaine",234.54
"HR050",2018,18103730000,"Zagreb","methamphetamine",0
"ITC4C",2018,184798970000,"Milan","MDMA",5.84
"ITC4C",2018,184798970000,"Milan","amphetamine",0
"ITC4C",2018,184798970000,"Milan","cannabis",31.44
"ITC4C",2018,184798970000,"Milan","cocaine",362.19
"ITC4C",2018,184798970000,"Milan","methamphetamine",12.93
"ITH10",2018,25347730000,"Bozen","MDMA",5.01
"ITH10",2018,25347730000,"Bozen","amphetamine",2.2
"ITH10",2018,25347730000,"Bozen","cannabis",45.7
"ITH10",2018,25347730000,"Bozen","cocaine",393.16
"ITH10",2018,25347730000,"Bozen","methamphetamine",1.07
"LT011",2018,19138650000,"Vilnius","MDMA",22.94
"LT011",2018,19138650000,"Vilnius","amphetamine",16.12
"LT011",2018,19138650000,"Vilnius","cocaine",49.8
"LT011",2018,19138650000,"Vilnius","methamphetamine",34.06
"LT022",2018,9394660000,"Kaunas","MDMA",14.9
"LT022",2018,9394660000,"Kaunas","amphetamine",14.41
"LT022",2018,9394660000,"Kaunas","cocaine",57.59
"LT022",2018,9394660000,"Kaunas","methamphetamine",56.51
"LT023",2018,5029040000,"Klaipeda","MDMA",24.97
"LT023",2018,5029040000,"Klaipeda","amphetamine",20.73
"LT023",2018,5029040000,"Klaipeda","cocaine",62.67
"LT023",2018,5029040000,"Klaipeda","methamphetamine",7.64
"NL321",2018,11376770000,"Amsterdam","MDMA",182.97
"NL321",2018,11376770000,"Amsterdam","amphetamine",154.26
"NL321",2018,11376770000,"Amsterdam","cannabis",264.22
"NL321",2018,11376770000,"Amsterdam","cocaine",932.36
"NL321",2018,11376770000,"Amsterdam","methamphetamine",28.58
"NL414",2018,40893480000,"Eindhoven","cannabis",125.57
"NL414",2018,40893480000,"Eindhoven","cocaine",426.93
"NL414",2018,40893480000,"Eindhoven","methamphetamine",2.69
"AT212",2018,3.477e+09,"Region Millstättersee","MDMA",7.33
"AT212",2018,3.477e+09,"Region Millstättersee","amphetamine",7.14
"AT212",2018,3.477e+09,"Region Millstättersee","cannabis",39.33
"AT212",2018,3.477e+09,"Region Millstättersee","cocaine",72.1
"AT212",2018,3.477e+09,"Region Millstättersee","methamphetamine",0
"AT332",2018,14362680000,"Innsbruck","MDMA",26.69
"AT332",2018,14362680000,"Innsbruck","amphetamine",17.05
"AT332",2018,14362680000,"Innsbruck","cannabis",91.09
"AT332",2018,14362680000,"Innsbruck","cocaine",335.51
"AT332",2018,14362680000,"Innsbruck","methamphetamine",2.12
"AT342",2018,14752260000,"Wasserverband Hofsteig","MDMA",8.9
"AT342",2018,14752260000,"Wasserverband Hofsteig","amphetamine",11.77
"AT342",2018,14752260000,"Wasserverband Hofsteig","cannabis",68.18
"AT342",2018,14752260000,"Wasserverband Hofsteig","cocaine",181.88
"AT342",2018,14752260000,"Wasserverband Hofsteig","methamphetamine",1.27
"PT11A",2018,33098580000,"Porto","MDMA",21.07
"PT11A",2018,33098580000,"Porto","amphetamine",1.93
"PT11A",2018,33098580000,"Porto","cannabis",44.67
"PT11A",2018,33098580000,"Porto","cocaine",219.48
"PT11A",2018,33098580000,"Porto","methamphetamine",0.36
"SI032",2018,5711450000,"Maribor","MDMA",6.31
"SI032",2018,5711450000,"Maribor","amphetamine",3.86
"SI032",2018,5711450000,"Maribor","cocaine",92.56
"SI032",2018,5711450000,"Maribor","methamphetamine",0
"SI041",2018,17025490000,"Ljubljana","MDMA",34.95
"SI041",2018,17025490000,"Ljubljana","amphetamine",20.57
"SI041",2018,17025490000,"Ljubljana","cannabis",38.36
"SI041",2018,17025490000,"Ljubljana","cocaine",289.38
"SI041",2018,17025490000,"Ljubljana","methamphetamine",2.3
"SK010",2018,26068860000,"Bratislava C","MDMA",13.72
"SK010",2018,26068860000,"Bratislava C","amphetamine",20.44
"SK010",2018,26068860000,"Bratislava C","cannabis",41.84
"SK010",2018,26068860000,"Bratislava C","cocaine",107.08
"SK010",2018,26068860000,"Bratislava C","methamphetamine",144.02
"SK021",2018,10018620000,"Piestany","MDMA",2.46
"SK021",2018,10018620000,"Piestany","amphetamine",24.06
"SK021",2018,10018620000,"Piestany","cannabis",17.96
"SK021",2018,10018620000,"Piestany","cocaine",22.01
"SK021",2018,10018620000,"Piestany","methamphetamine",81.9
"FI196",2018,8090820000,"Pori","MDMA",14.92
"FI196",2018,8090820000,"Pori","amphetamine",40.64
"FI196",2018,8090820000,"Pori","cocaine",4.32
"FI196",2018,8090820000,"Pori","methamphetamine",4.16
"FI1B1",2018,91452920000,"Helsinki","MDMA",37.82
"FI1B1",2018,91452920000,"Helsinki","amphetamine",149.39
"FI1B1",2018,91452920000,"Helsinki","cocaine",62.88
"FI1B1",2018,91452920000,"Helsinki","methamphetamine",19.02
"FI1C1",2018,18907330000,"Turku","MDMA",16.12
"FI1C1",2018,18907330000,"Turku","amphetamine",66.25
"FI1C1",2018,18907330000,"Turku","cocaine",6.94
"FI1C1",2018,18907330000,"Turku","methamphetamine",5.65
