city,year,metabolite_name,daily_mean_concentration
Wasserverband Hofsteig,2023,methamphetamine,1
Wasserverband Hofsteig,2024,mdma,9.59
Wasserverband Hofsteig,2024,amphetamine,36
Wasserverband Hofsteig,2024,cannabis,55.86
Wasserverband Hofsteig,2024,cocaine,342
Wasserverband Hofsteig,2024,methamphetamine,2.36
Wien,2022,mdma,18.19
Wien,2022,amphetamine,39.09
Wien,2022,cannabis,83.12
Wien,2022,cocaine,370.58
Wien,2022,methamphetamine,28.05
Wien,2023,mdma,18.67
Wien,2023,amphetamine,39.66
Wien,2023,cannabis,80.09
Wien,2023,cocaine,442.74
Wien,2023,methamphetamine,20.81
Wien,2024,mdma,21.05
Wien,2024,amphetamine,42.3
Wien,2024,cannabis,87.34
Wien,2024,cocaine,443.95
Wien,2024,methamphetamine,28.98
Wiener Neustadt,2022,mdma,8.54
Wiener Neustadt,2022,amphetamine,28.1
Wiener Neustadt,2022,cannabis,66.82
Wiener Neustadt,2022,cocaine,175.45
Wiener Neustadt,2022,methamphetamine,31.03
Wiener Neustadt,2023,mdma,10.63
Wiener Neustadt,2023,amphetamine,26.65
Wiener Neustadt,2023,cannabis,60.51
Wiener Neustadt,2023,cocaine,268.27
Wiener Neustadt,2023,methamphetamine,31.58
Wiener Neustadt,2024,mdma,11.86
Wiener Neustadt,2024,amphetamine,26.28
Wiener Neustadt,2024,cannabis,55.94
Wiener Neustadt,2024,cocaine,277.24
Wiener Neustadt,2024,methamphetamine,22.05
Wildon,2022,mdma,7.11
Wildon,2022,amphetamine,16.27
Wildon,2022,cannabis,47.94
Wildon,2022,cocaine,167.42
Wildon,2022,methamphetamine,6.69
Wildon,2023,mdma,10.53
Wildon,2023,amphetamine,36.21
Wildon,2023,cannabis,45.96
Wildon,2023,cocaine,188.89
Wildon,2023,methamphetamine,8.29
Wildon,2024,mdma,6.02
Wildon,2024,amphetamine,39.59
Wildon,2024,cannabis,31.32
Wildon,2024,cocaine,165.58
Wildon,2024,methamphetamine,4.16
Zagreb,2011,mdma,3.26
Zagreb,2011,amphetamine,14.6
Zagreb,2011,cannabis,30.59
Zagreb,2011,cocaine,49.95
Zagreb,2011,methamphetamine,0
Zagreb,2012,mdma,7.65
Zagreb,2012,amphetamine,12.13
Zagreb,2012,cannabis,44.71
Zagreb,2012,cocaine,69.8
Zagreb,2012,methamphetamine,0
Zagreb,2013,mdma,9.45
Zagreb,2013,amphetamine,10
Zagreb,2013,cannabis,63.01
Zagreb,2013,cocaine,80.03
Zagreb,2014,mdma,11.68
Zagreb,2014,amphetamine,15.65
Zagreb,2014,cocaine,77.43
Zagreb,2014,methamphetamine,0.77
Zagreb,2015,mdma,27.28
Zagreb,2015,amphetamine,76.73
Zagreb,2015,cocaine,100.47
Zagreb,2015,methamphetamine,0
Zagreb,2016,mdma,49.22
Zagreb,2016,amphetamine,72.23
Zagreb,2016,cocaine,162.32
Zagreb,2016,methamphetamine,0
Zagreb,2017,mdma,32.62
Zagreb,2017,amphetamine,56.32
Zagreb,2017,cocaine,216.27
Zagreb,2017,methamphetamine,0
Zagreb,2018,mdma,29.83
Zagreb,2018,amphetamine,76.08
Zagreb,2018,cannabis,120.03
Zagreb,2018,cocaine,234.54
Zagreb,2018,methamphetamine,0
Zagreb,2019,mdma,36.5
Zagreb,2019,amphetamine,145.67
Zagreb,2019,cannabis,186.13
Zagreb,2019,cocaine,395.55
Zagreb,2019,methamphetamine,0
Zagreb,2020,mdma,41.38
Zagreb,2020,amphetamine,1013.84
Zagreb,2020,cannabis,228.93
Zagreb,2020,cocaine,510.24
Zagreb,2020,methamphetamine,6.14
Zagreb,2021,mdma,28.26
Zagreb,2021,amphetamine,151.41
Zagreb,2021,cannabis,132.9
Zagreb,2021,cocaine,548.62
Zagreb,2021,methamphetamine,0
Zagreb,2022,mdma,26.86
Zagreb,2022,amphetamine,99.81
Zagreb,2022,cannabis,96.34
Zagreb,2022,cocaine,401.19
Zagreb,2022,methamphetamine,0
Zagreb,2023,mdma,27.27
Zagreb,2023,amphetamine,98.29
Zagreb,2023,cannabis,85.68
Zagreb,2023,cocaine,567.95
Zagreb,2023,methamphetamine,0
Zagreb,2023,ketamine,0
Zagreb,2024,mdma,20.71
Zagreb,2024,amphetamine,82.75
Zagreb,2024,cannabis,88.8
Zagreb,2024,cocaine,677.38
Zagreb,2024,methamphetamine,45.47
Zurich,2012,mdma,38.75
Zurich,2012,amphetamine,0
Zurich,2012,cocaine,436.86
Zurich,2012,methamphetamine,0
Zurich,2013,mdma,42.87
Zurich,2013,amphetamine,42.65
Zurich,2013,cocaine,678.79
Zurich,2013,methamphetamine,16.71
Zurich,2014,mdma,55.42
Zurich,2014,amphetamine,25.65
Zurich,2014,cocaine,598.27
Zurich,2014,methamphetamine,21.79
Zurich,2015,mdma,40.62
Zurich,2015,amphetamine,23.92
Zurich,2015,cocaine,529.32
Zurich,2015,methamphetamine,23.21
Zurich,2016,mdma,59.32
Zurich,2016,amphetamine,35.08
Zurich,2016,cocaine,722.53
Zurich,2016,methamphetamine,25.28
Zurich,2017,mdma,81.2
Zurich,2017,amphetamine,46.71
Zurich,2017,cocaine,934.42
Zurich,2017,methamphetamine,62.04
Zurich,2018,mdma,73.4
Zurich,2018,amphetamine,51.76
Zurich,2018,cocaine,855.96
Zurich,2019,mdma,53.66
Zurich,2019,amphetamine,58.11
Zurich,2019,cannabis,140.2
Zurich,2019,cocaine,890.94
Zurich,2019,methamphetamine,64.53
Zurich,2020,mdma,28.17
Zurich,2020,amphetamine,42.09
Zurich,2020,cannabis,114.68
Zurich,2020,cocaine,874.36
Zurich,2020,methamphetamine,60.38
Zurich,2021,mdma,27.37
Zurich,2021,amphetamine,54.7
Zurich,2021,cocaine,790.58
Zurich,2021,methamphetamine,74.02
Zurich,2022,mdma,42.12
Zurich,2022,amphetamine,52.98
Zurich,2022,cannabis,132.53
Zurich,2022,cocaine,931.09
Zurich,2022,methamphetamine,71.49
Zurich,2023,mdma,47.12
Zurich,2023,amphetamine,51.97
Zurich,2023,cannabis,121.1
Zurich,2023,cocaine,1022.61
Zurich,2023,methamphetamine,61.92
Zurich,2023,ketamine,45.72
Zurich,2024,mdma,46.76
Zurich,2024,amphetamine,59.59
Zurich,2024,cannabis,87.59
Zurich,2024,cocaine,1086.39
Zurich,2024,methamphetamine,59.76
Zurich,2024,ketamine,54.3
Zwolle,2024,mdma,49.98
Zwolle,2024,amphetamine,272.17
Zwolle,2024,cannabis,98.16
Zwolle,2024,cocaine,492.68
Zwolle,2024,methamphetamine,1.14
Zwolle,2024,ketamine,29.59
