,Year,Metabolite,Site ID,Country_x,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean,nuts_code,GEO (Codes),GEO (Labels),GDP (M EUR),Country_y
692,2022,amphetamine,SK002,SK,Bratislava C,15.11,26.78,19.5,26.55,23.92,21.76,17.89,19.93,22.93,21.64,SK010,SK010,Bratislavský kraj,31154.93,SK
693,2022,amphetamine,SK004,SK,Piestany,0.16,12.21,0.19,21.98,20.26,0.17,0.17,4.18,10.65,7.88,SK021,SK021,Trnavský kraj,11750.74,SK
694,2022,amphetamine,TR004,TR,Istanbul (II-VII),12.96,15.47,11.03,12.74,13.3,14.75,13.31,13.91,12.95,13.37,TR100,TR100,İstanbul,261252.96,TR
695,2022,cannabis,AT001,AT,Graz,69.31,59.09,75.89,55.2,50.19,54.96,57.0,61.8,59.06,60.24,AT221,AT221,Graz,26289.0,AT
696,2022,cannabis,AT006,AT,Innsbruck,77.87,74.53,83.46,91.04,82.65,91.1,84.61,79.0,87.06,83.61,AT332,AT332,Innsbruck,16374.56,AT
697,2022,cannabis,AT007,AT,Kapfenberg,18.43,17.59,21.95,14.88,13.2,34.91,28.83,21.61,21.23,21.4,AT224,AT224,Oststeiermark,9870.93,AT
698,2022,cannabis,AT008,AT,Klagenfurt,51.93,51.89,63.03,50.94,53.11,66.74,53.79,52.53,58.46,55.92,AT211,AT211,Klagenfurt-Villach,15123.82,AT
699,2022,cannabis,AT012,AT,Kufstein,99.72,96.97,109.35,110.68,109.35,109.63,96.06,97.58,109.75,104.54,AT335,AT335,Tiroler Unterland,13992.46,AT
700,2022,cannabis,AT015,AT,Purgstall,34.75,28.37,29.61,36.13,26.1,23.58,31.76,31.63,28.85,30.04,AT121,AT121,Mostviertel-Eisenwurzen,9675.67,AT
701,2022,cannabis,AT013,AT,Region Millstättersee,44.24,43.71,40.85,48.34,60.77,48.08,44.2,44.05,49.51,47.17,AT212,AT212,Oberkärnten,4418.32,AT
702,2022,cannabis,AT017,AT,Salzburg,51.39,49.66,86.58,46.17,46.44,66.14,61.05,54.03,61.33,58.2,AT323,AT323,Salzburg und Umgebung,24858.63,AT
703,2022,cannabis,AT018,AT,Steyr,57.66,47.7,65.95,107.58,78.36,67.86,72.92,59.43,79.94,71.15,AT314,AT314,Steyr-Kirchdorf,7535.69,AT
704,2022,cannabis,AT005,AT,Wasserverband Hofsteig,47.76,50.68,57.82,46.15,45.99,60.01,45.52,47.99,52.49,50.56,AT342,AT342,Rheintal-Bodenseegebiet,18380.66,AT
705,2022,cannabis,AT020,AT,Wien,74.0,85.62,93.73,73.2,80.47,91.03,83.84,81.15,84.6,83.12,AT130,AT130,Wien,110821.73,AT
706,2022,cannabis,AT021,AT,Wiener Neustadt,73.26,83.72,66.1,58.24,59.13,69.03,58.27,71.75,63.13,66.82,AT122,AT122,Niederösterreich-Süd,9355.46,AT
707,2022,cannabis,AT022,AT,Wildon,51.24,48.71,49.55,44.75,48.54,43.81,49.01,49.65,46.66,47.94,AT225,AT225,West- und Südsteiermark,7049.23,AT
708,2022,cannabis,CH002,CH,Basel,148.51,127.95,129.56,161.14,130.97,132.79,96.2,124.22,138.62,132.45,CH033,CH033,Aargau,49305.72,CH
709,2022,cannabis,CH006,CH,Berne,119.58,103.3,130.42,82.29,95.82,114.17,125.56,116.14,105.68,110.16,CH021,CH021,Bern / Berne,92058.54,CH
710,2022,cannabis,CH008,CH,Geneva,217.59,138.38,209.45,214.44,165.11,179.09,141.6,165.86,192.02,180.81,CH013,CH013,Genève,63198.57,CH
711,2022,cannabis,CH018,CH,Zurich,172.64,124.28,118.03,113.05,126.57,149.18,123.94,140.29,126.71,132.53,CH040,CH040,Zürich,169304.45,CH
712,2022,cannabis,CZ001,CZ,Brno,44.79,46.64,37.29,46.48,49.6,54.69,68.4,53.28,47.02,49.7,CZ064,CZ064,Jihomoravský kraj,31345.91,CZ
713,2022,cannabis,CZ003,CZ,Karlovy Vary,149.03,134.03,81.33,184.21,100.53,105.56,95.2,126.09,117.91,121.41,CZ041,CZ041,Karlovarský kraj,4605.18,CZ
714,2022,cannabis,CZ004,CZ,Ostrava,70.08,77.38,,74.8,93.97,69.77,71.48,72.98,79.51,76.25,CZ080,CZ080,Moravskoslezský kraj,24777.1,CZ
715,2022,cannabis,CZ006,CZ,Prague (2),109.53,116.09,73.22,120.59,146.88,133.91,86.41,104.01,118.65,112.38,CZ010,CZ010,Hlavní město Praha,79463.73,CZ
716,2022,cannabis,EE005,EE,Tallinn,75.52,63.44,42.95,27.93,57.68,65.82,64.53,67.83,48.59,56.84,EE001,EE001,Põhja-Eesti,22098.58,EE
717,2022,cannabis,ES001,ES,Barcelona,220.15,149.21,114.96,123.6,149.53,115.99,184.3,184.55,126.02,151.1,ES511,ES511,Barcelona,191251.4,ES
718,2022,cannabis,ES002,ES,Castellon,46.08,54.31,58.77,51.12,45.47,69.67,56.29,52.23,56.26,54.53,ES522,ES522,Castellón/Castelló,17356.0,ES
719,2022,cannabis,ES004,ES,Lleida,83.58,92.25,104.61,89.27,74.57,84.16,96.26,90.7,88.15,89.24,ES513,ES513,Lleida,13789.9,ES
720,2022,cannabis,ES007,ES,Santiago,57.32,80.52,109.1,95.75,84.78,102.23,119.94,85.93,97.97,92.81,ES114,ES114,Pontevedra,23720.7,ES
721,2022,cannabis,ES008,ES,Tarragona,64.77,107.95,76.97,72.7,77.63,114.88,99.02,90.58,85.55,87.71,ES514,ES514,Tarragona,27455.6,ES
722,2022,cannabis,HR002,HR,Zagreb,107.71,72.14,131.07,81.19,77.95,90.5,113.84,97.9,95.18,96.34,HR050,HR050,Grad Zagreb,22314.5,HR
723,2022,cannabis,IT002,IT,Bozen,39.35,45.57,44.39,44.6,43.94,44.41,41.85,42.26,44.34,43.44,ITH10,ITH10,Bolzano-Bozen,29801.65,IT
724,2022,cannabis,IT003,IT,Milan,52.59,55.97,55.25,53.77,37.81,62.61,55.34,54.63,52.36,53.33,ITC4C,ITC4C,Milano,214395.43,IT
725,2022,cannabis,NL001,NL,Amsterdam,161.47,174.45,184.1,177.78,145.69,153.76,188.46,174.8,165.33,169.39,NL321,NL321,Kop van Noord-Holland,14221.82,NL
726,2022,cannabis,NL002,NL,Eindhoven,90.69,75.19,104.88,90.01,90.98,108.27,128.16,98.01,98.53,98.31,NL414,NL414,Zuidoost-Noord-Brabant,53257.42,NL
727,2022,cannabis,PL003,PL,Krakow P,27.27,68.07,49.32,42.0,40.18,56.12,39.24,44.86,46.91,46.03,PL213,PL213,Miasto Kraków,22985.16,PL
728,2022,cannabis,PT003,PT,Porto,61.97,71.62,54.4,34.09,90.44,66.64,69.69,67.76,61.39,64.12,PT11A,PT11A,Área Metropolitana do Porto,39710.8,PT
729,2022,cannabis,SI002,SI,Koper,67.05,86.21,72.69,85.83,92.0,74.0,96.23,83.16,81.13,82.0,SI044,SI044,Obalno-kraška,3088.18,SI
730,2022,cannabis,SI003,SI,Kranj,36.12,50.4,36.98,37.71,30.52,39.67,34.68,40.4,36.22,38.01,SI042,SI042,Gorenjska,4978.57,SI
731,2022,cannabis,SI004,SI,Ljubljana,77.36,77.56,79.11,78.71,76.72,91.5,78.7,77.87,81.51,79.95,SI041,SI041,Osrednjeslovenska,21835.4,SI
732,2022,cannabis,SI005,SI,Maribor,57.48,56.1,59.36,98.59,48.07,52.16,59.57,57.72,64.54,61.62,SI032,SI032,Podravska,7208.57,SI
733,2022,cannabis,SI007,SI,Novo mesto,66.14,52.72,53.55,53.71,53.53,58.63,63.92,60.93,54.85,57.46,SI037,SI037,Jugovzhodna Slovenija,3706.99,SI
734,2022,cannabis,SI008,SI,Velenje,90.82,80.79,71.36,80.61,43.85,67.2,71.88,81.17,65.75,72.36,SI034,SI034,Savinjska,6211.17,SI
735,2022,cannabis,SK002,SK,Bratislava C,34.58,56.98,32.18,43.21,43.36,44.9,36.27,42.61,40.91,41.64,SK010,SK010,Bratislavský kraj,31154.93,SK
736,2022,cannabis,SK004,SK,Piestany,6.84,48.21,7.48,43.47,31.04,28.6,21.41,25.49,27.65,26.72,SK021,SK021,Trnavský kraj,11750.74,SK
737,2022,cannabis,TR004,TR,Istanbul (II-VII),24.73,25.35,17.64,20.43,23.66,25.46,23.07,24.38,21.8,22.91,TR100,TR100,İstanbul,261252.96,TR
738,2022,cocaine,AT001,AT,Graz,163.63,153.52,193.23,241.92,225.36,146.9,139.79,152.32,201.85,180.62,AT221,AT221,Graz,26289.0,AT
739,2022,cocaine,AT006,AT,Innsbruck,301.15,324.95,373.86,486.61,432.0,305.2,288.61,304.9,399.42,358.91,AT332,AT332,Innsbruck,16374.56,AT
740,2022,cocaine,AT007,AT,Kapfenberg,94.4,67.2,88.06,102.49,148.83,81.98,98.9,86.84,105.34,97.41,AT224,AT224,Oststeiermark,9870.93,AT
741,2022,cocaine,AT008,AT,Klagenfurt,147.89,146.99,252.46,210.99,222.31,182.01,128.09,140.99,216.94,184.39,AT211,AT211,Klagenfurt-Villach,15123.82,AT
742,2022,cocaine,AT012,AT,Kufstein,504.04,545.85,569.43,632.9,665.51,429.72,409.12,486.33,574.39,536.65,AT335,AT335,Tiroler Unterland,13992.46,AT
743,2022,cocaine,AT015,AT,Purgstall,16.62,49.59,65.13,63.96,27.55,5.76,43.02,36.41,40.6,38.8,AT121,AT121,Mostviertel-Eisenwurzen,9675.67,AT
744,2022,cocaine,AT013,AT,Region Millstättersee,91.17,114.47,126.26,152.07,108.67,102.51,78.86,94.84,122.38,110.57,AT212,AT212,Oberkärnten,4418.32,AT
745,2022,cocaine,AT017,AT,Salzburg,174.68,174.96,197.81,213.77,236.25,186.49,161.67,170.44,208.58,192.23,AT323,AT323,Salzburg und Umgebung,24858.63,AT
746,2022,cocaine,AT018,AT,Steyr,50.89,34.57,45.53,195.29,145.78,56.53,44.05,43.17,110.78,81.8,AT314,AT314,Steyr-Kirchdorf,7535.69,AT
747,2022,cocaine,AT005,AT,Wasserverband Hofsteig,268.3,242.15,345.38,437.14,409.94,279.13,258.85,256.43,367.9,320.13,AT342,AT342,Rheintal-Bodenseegebiet,18380.66,AT
748,2022,cocaine,AT020,AT,Wien,287.63,341.65,396.64,452.43,455.06,360.55,300.1,309.79,416.17,370.58,AT130,AT130,Wien,110821.73,AT
749,2022,cocaine,AT021,AT,Wiener Neustadt,154.62,176.96,151.96,214.37,224.99,162.41,142.86,158.15,188.43,175.45,AT122,AT122,Niederösterreich-Süd,9355.46,AT
750,2022,cocaine,AT022,AT,Wildon,135.97,152.3,170.28,218.3,232.13,146.04,116.89,135.05,191.69,167.42,AT225,AT225,West- und Südsteiermark,7049.23,AT
751,2022,cocaine,BE002,BE,Antwerp Zuid,1582.68,3175.71,2295.28,1767.23,2154.56,3996.27,1697.97,2152.12,2553.33,2381.39,BE211,BE211,Arr. Antwerpen,62626.5,BE
752,2022,cocaine,BE007,BE,Brussels,931.81,865.82,1189.0,1159.42,1125.32,828.32,793.93,863.85,1075.51,984.8,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,96651.18,BE
753,2022,cocaine,CH002,CH,Basel,820.86,681.95,839.81,1098.47,972.96,738.54,712.21,738.34,912.44,837.83,CH033,CH033,Aargau,49305.72,CH
754,2022,cocaine,CH006,CH,Berne,484.77,456.49,687.0,621.49,627.14,451.72,420.86,454.04,596.84,535.64,CH021,CH021,Bern / Berne,92058.54,CH
755,2022,cocaine,CH008,CH,Geneva,723.42,697.08,945.89,834.32,987.99,598.32,600.76,673.76,841.63,769.69,CH013,CH013,Genève,63198.57,CH
756,2022,cocaine,CH018,CH,Zurich,1025.93,838.18,946.15,1060.7,1237.11,787.1,622.47,828.86,1007.76,931.09,CH040,CH040,Zürich,169304.45,CH
757,2022,cocaine,CY005,CY,Nicosia (2),40.99,42.15,40.67,52.62,56.56,58.95,30.88,38.01,52.2,46.12,CY000,CY000,Kýpros,29645.4,CY
758,2022,cocaine,CZ001,CZ,Brno,40.9,66.07,68.98,79.68,155.9,134.78,92.83,66.6,109.84,91.31,CZ064,CZ064,Jihomoravský kraj,31345.91,CZ
759,2022,cocaine,CZ003,CZ,Karlovy Vary,74.16,243.57,138.13,180.48,64.04,59.08,67.55,128.43,110.43,118.14,CZ041,CZ041,Karlovarský kraj,4605.18,CZ
760,2022,cocaine,CZ004,CZ,Ostrava,51.75,47.87,,89.8,123.32,63.6,53.74,51.12,92.24,71.68,CZ080,CZ080,Moravskoslezský kraj,24777.1,CZ
761,2022,cocaine,CZ006,CZ,Prague (2),599.12,414.46,339.52,412.8,445.66,789.69,592.56,535.38,496.92,513.4,CZ010,CZ010,Hlavní město Praha,79463.73,CZ
762,2022,cocaine,DE013,DE,Chemnitz,14.19,21.38,26.56,34.18,38.73,27.74,,17.78,31.8,27.13,DE144,DE144,"Ulm, Stadtkreis",12013.02,DE
763,2022,cocaine,DE014,DE,Dortmund,271.86,333.38,420.88,315.29,460.96,295.66,,302.62,373.2,349.67,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",27737.67,DE
764,2022,cocaine,DE015,DE,Dresden,30.07,40.94,48.12,65.76,73.68,43.64,38.92,36.64,57.8,48.73,DE142,DE142,"Tübingen, Landkreis",9526.56,DE
765,2022,cocaine,DE017,DE,Erfurt,47.33,84.58,53.12,130.48,120.26,66.56,45.81,59.24,92.61,78.31,DEG01,DEG01,"Erfurt, Kreisfreie Stadt",10066.9,DE
766,2022,cocaine,DE028,DE,Magdeburg,135.5,196.46,171.62,243.12,269.12,222.38,184.02,171.99,226.56,203.17,DEE03,DEE03,"Magdeburg, Kreisfreie Stadt",9425.93,DE
767,2022,cocaine,DE031,DE,Munich G,192.66,218.42,223.31,322.38,300.13,221.37,176.62,195.9,266.8,236.41,DE212,DE212,"München, Kreisfreie Stadt",141773.14,DE
768,2022,cocaine,DE033,DE,Nuremberg,45.93,49.76,63.98,82.48,90.43,55.77,44.63,46.77,73.17,61.86,DE254,DE254,"Nürnberg, Kreisfreie Stadt",35726.29,DE
769,2022,cocaine,DK003,DK,Copenhagen,438.92,405.0,726.99,1029.23,884.93,607.44,438.94,427.62,812.15,647.35,DK011,DK011,Byen København,94306.63,DK
770,2022,cocaine,EE005,EE,Tallinn,155.29,164.95,244.57,206.86,247.84,218.26,175.03,165.09,229.38,201.83,EE001,EE001,Põhja-Eesti,22098.58,EE
771,2022,cocaine,ES001,ES,Barcelona,339.39,444.52,715.78,896.36,951.39,485.46,522.94,435.62,762.25,622.26,ES511,ES511,Barcelona,191251.4,ES
772,2022,cocaine,ES002,ES,Castellon,484.1,487.5,540.33,662.1,606.57,632.88,466.59,479.4,610.47,554.3,ES522,ES522,Castellón/Castelló,17356.0,ES
773,2022,cocaine,ES004,ES,Lleida,734.72,572.62,570.88,1061.06,985.27,820.69,571.53,626.29,859.47,759.54,ES513,ES513,Lleida,13789.9,ES
774,2022,cocaine,ES007,ES,Santiago,332.56,425.32,496.03,828.98,676.23,404.02,372.56,376.81,601.31,505.1,ES114,ES114,Pontevedra,23720.7,ES
775,2022,cocaine,ES008,ES,Tarragona,1326.76,1500.66,1733.88,1936.34,1929.49,1557.14,1289.56,1372.33,1789.21,1610.55,ES514,ES514,Tarragona,27455.6,ES
776,2022,cocaine,FI002,FI,Helsinki,77.9,83.77,95.95,173.47,202.3,114.49,84.67,82.11,146.55,118.93,FI1B1,FI1B1,Helsinki-Uusimaa,104117.05,FI
777,2022,cocaine,FI007,FI,Kajaani,0.11,0.23,1.9,1.08,0.23,0.13,0.5,0.28,0.83,0.6,FI1D8,FI1D8,Kainuu,2987.55,FI
778,2022,cocaine,FI009,FI,Kokkola,0.75,0.54,0.49,0.6,0.64,0.7,1.93,1.07,0.61,0.81,FI1D5,FI1D5,Keski-Pohjanmaa,2740.23,FI
779,2022,cocaine,FI014,FI,Lappeenranta,0.8,8.72,7.85,20.99,22.99,10.29,6.85,5.46,15.53,11.21,FI1C5,FI1C5,Etelä-Karjala,5491.9,FI
780,2022,cocaine,FI015,FI,Mariehamn,6.03,24.36,20.4,33.73,46.6,17.3,9.37,13.25,29.51,22.54,FI200,FI200,Åland,1484.72,FI
781,2022,cocaine,FI017,FI,Oulu,7.95,4.29,4.57,6.94,9.95,9.08,7.67,6.64,7.64,7.21,FI1D9,FI1D9,Pohjois-Pohjanmaa,17331.18,FI
782,2022,cocaine,FI019,FI,Pori,4.08,3.66,4.77,5.88,12.58,9.56,5.89,4.55,8.2,6.63,FI196,FI196,Satakunta,9063.63,FI
783,2022,cocaine,FI022,FI,Rovaniemi,1.37,3.09,1.96,0.82,8.19,6.97,1.89,2.12,4.49,3.47,FI1D7,FI1D7,Lappi,8219.84,FI
784,2022,cocaine,FI027,FI,Turku,11.03,10.73,14.12,21.87,37.77,20.12,12.39,11.38,23.47,18.29,FI1C1,FI1C1,Varsinais-Suomi,21613.52,FI
785,2022,cocaine,GR001,EL,Athens,111.44,105.44,97.3,104.07,115.96,101.36,92.39,103.09,104.67,103.99,EL303,EL303,Kentrikos Tomeas Athinon,34867.64,EL
786,2022,cocaine,HR002,HR,Zagreb,371.77,220.37,773.52,429.91,352.44,362.46,297.86,296.66,479.58,401.19,HR050,HR050,Grad Zagreb,22314.5,HR
787,2022,cocaine,IT002,IT,Bozen,340.95,366.72,351.69,419.9,421.86,316.69,350.28,352.65,377.53,366.87,ITH10,ITH10,Bolzano-Bozen,29801.65,IT
788,2022,cocaine,IT003,IT,Milan,337.4,391.13,373.17,493.23,449.7,352.84,333.27,353.93,417.23,390.11,ITC4C,ITC4C,Milano,214395.43,IT
789,2022,cocaine,LT001,LT,Kaunas,91.84,104.64,126.56,194.47,234.4,154.06,119.11,105.2,177.37,146.44,LT022,LT022,Kauno apskritis,13638.0,LT
790,2022,cocaine,LT002,LT,Klaipeda,51.66,56.85,69.85,53.58,92.47,111.96,64.32,57.61,81.96,71.53,LT023,LT023,Klaipėdos apskritis,6963.69,LT
791,2022,cocaine,LT003,LT,Vilnius,96.22,92.6,104.33,192.59,190.16,115.78,74.44,87.75,150.71,123.73,LT011,LT011,Vilniaus apskritis,29383.3,LT
792,2022,cocaine,NL001,NL,Amsterdam,951.06,938.94,1089.47,1237.75,1512.58,1266.58,1000.6,963.53,1276.6,1142.43,NL321,NL321,Kop van Noord-Holland,14221.82,NL
793,2022,cocaine,NL002,NL,Eindhoven,621.21,635.42,706.88,829.28,857.69,721.38,623.84,626.82,778.81,713.67,NL414,NL414,Zuidoost-Noord-Brabant,53257.42,NL
794,2022,cocaine,PL003,PL,Krakow P,58.58,92.24,80.41,104.29,98.69,77.54,63.25,71.36,90.23,82.14,PL213,PL213,Miasto Kraków,22985.16,PL
795,2022,cocaine,PT003,PT,Porto,291.59,232.61,210.53,268.99,336.11,293.2,227.95,250.72,277.21,265.85,PT11A,PT11A,Área Metropolitana do Porto,39710.8,PT
796,2022,cocaine,SI002,SI,Koper,285.17,346.93,333.37,473.75,277.37,339.05,378.89,337.0,355.89,347.79,SI044,SI044,Obalno-kraška,3088.18,SI
797,2022,cocaine,SI003,SI,Kranj,174.46,170.4,168.56,295.57,222.32,145.37,139.3,161.39,207.95,188.0,SI042,SI042,Gorenjska,4978.57,SI
798,2022,cocaine,SI004,SI,Ljubljana,404.06,459.39,466.19,543.26,548.49,375.5,469.22,444.22,483.36,466.59,SI041,SI041,Osrednjeslovenska,21835.4,SI
799,2022,cocaine,SI005,SI,Maribor,189.34,209.27,210.77,337.19,319.44,226.8,190.5,196.37,273.55,240.47,SI032,SI032,Podravska,7208.57,SI
800,2022,cocaine,SI007,SI,Novo mesto,207.62,198.14,253.24,397.89,367.22,222.32,181.49,195.75,310.17,261.13,SI037,SI037,Jugovzhodna Slovenija,3706.99,SI
801,2022,cocaine,SI008,SI,Velenje,212.85,175.7,229.74,271.8,189.12,171.8,156.33,181.63,215.62,201.05,SI034,SI034,Savinjska,6211.17,SI
802,2022,cocaine,SK002,SK,Bratislava C,139.59,243.01,321.09,335.82,204.17,176.02,165.92,182.84,259.27,226.52,SK010,SK010,Bratislavský kraj,31154.93,SK
803,2022,cocaine,SK004,SK,Piestany,32.24,27.96,7.85,86.45,70.9,38.48,25.43,28.54,50.92,41.33,SK021,SK021,Trnavský kraj,11750.74,SK
804,2022,cocaine,TR001,TR,Adana,7.28,8.01,8.05,10.42,13.22,10.65,5.96,7.08,10.59,9.09,TR621,TR621,Adana,18223.68,TR
805,2022,cocaine,TR004,TR,Istanbul (II-VII),53.01,64.41,43.95,65.84,62.64,66.53,57.28,58.23,59.74,59.09,TR100,TR100,İstanbul,261252.96,TR
806,2022,ketamine,CY005,CY,Nicosia (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CY000,CY000,Kýpros,29645.4,CY
807,2022,ketamine,CZ001,CZ,Brno,1.36,0.78,0.75,0.66,1.77,2.15,1.47,1.2,1.33,1.28,CZ064,CZ064,Jihomoravský kraj,31345.91,CZ
808,2022,ketamine,DK003,DK,Copenhagen,13.05,14.15,18.44,22.94,22.15,14.36,12.65,13.28,19.47,16.82,DK011,DK011,Byen København,94306.63,DK
809,2022,ketamine,ES001,ES,Barcelona,27.86,20.98,31.28,34.46,33.49,29.0,29.08,25.98,32.06,29.45,ES511,ES511,Barcelona,191251.4,ES
810,2022,ketamine,ES002,ES,Castellon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES522,ES522,Castellón/Castelló,17356.0,ES
811,2022,ketamine,ES004,ES,Lleida,6.4,3.13,4.08,4.14,6.48,1.63,3.69,4.41,4.08,4.22,ES513,ES513,Lleida,13789.9,ES
812,2022,ketamine,GR001,EL,Athens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EL303,EL303,Kentrikos Tomeas Athinon,34867.64,EL
813,2022,ketamine,IT003,IT,Milan,11.41,12.15,13.58,22.53,14.25,11.72,11.19,11.58,15.52,13.83,ITC4C,ITC4C,Milano,214395.43,IT
814,2022,ketamine,PL003,PL,Krakow P,0.71,2.54,1.66,1.63,2.29,2.1,0.71,1.32,1.92,1.66,PL213,PL213,Miasto Kraków,22985.16,PL
815,2022,ketamine,SI002,SI,Koper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI044,SI044,Obalno-kraška,3088.18,SI
816,2022,ketamine,SI003,SI,Kranj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI042,SI042,Gorenjska,4978.57,SI
817,2022,ketamine,SI004,SI,Ljubljana,3.18,3.16,2.99,2.73,11.44,20.13,3.18,3.17,9.32,6.69,SI041,SI041,Osrednjeslovenska,21835.4,SI
818,2022,ketamine,SI005,SI,Maribor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI032,SI032,Podravska,7208.57,SI
819,2022,ketamine,SI007,SI,Novo mesto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI037,SI037,Jugovzhodna Slovenija,3706.99,SI
820,2022,ketamine,SI008,SI,Velenje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI034,SI034,Savinjska,6211.17,SI
821,2022,ketamine,TR004,TR,Istanbul (II-VII),3.12,4.2,2.8,3.13,3.2,3.53,3.15,3.49,3.16,3.3,TR100,TR100,İstanbul,261252.96,TR
822,2022,methamphetamine,AT001,AT,Graz,7.94,6.62,6.82,6.48,7.99,7.79,9.02,7.86,7.27,7.52,AT221,AT221,Graz,26289.0,AT
823,2022,methamphetamine,AT006,AT,Innsbruck,12.24,11.5,11.12,16.83,15.68,15.47,12.92,12.22,14.77,13.68,AT332,AT332,Innsbruck,16374.56,AT
824,2022,methamphetamine,AT007,AT,Kapfenberg,2.82,1.85,2.64,1.82,2.28,2.64,3.97,2.88,2.35,2.58,AT224,AT224,Oststeiermark,9870.93,AT
825,2022,methamphetamine,AT008,AT,Klagenfurt,1.48,1.47,1.66,1.91,1.32,2.11,1.48,1.48,1.75,1.63,AT211,AT211,Klagenfurt-Villach,15123.82,AT
826,2022,methamphetamine,AT012,AT,Kufstein,2.89,3.29,2.15,2.71,1.57,1.28,0.51,2.23,1.93,2.06,AT335,AT335,Tiroler Unterland,13992.46,AT
827,2022,methamphetamine,AT015,AT,Purgstall,0.88,0.74,0.8,3.48,8.91,0.61,8.04,3.22,3.45,3.35,AT121,AT121,Mostviertel-Eisenwurzen,9675.67,AT
828,2022,methamphetamine,AT013,AT,Region Millstättersee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT212,AT212,Oberkärnten,4418.32,AT
829,2022,methamphetamine,AT017,AT,Salzburg,1.64,1.88,3.31,2.15,2.48,2.1,2.01,1.85,2.51,2.22,AT323,AT323,Salzburg und Umgebung,24858.63,AT
830,2022,methamphetamine,AT018,AT,Steyr,28.91,14.64,21.82,40.64,30.41,19.47,16.86,20.14,28.08,24.68,AT314,AT314,Steyr-Kirchdorf,7535.69,AT
831,2022,methamphetamine,AT005,AT,Wasserverband Hofsteig,5.86,3.29,3.26,2.84,2.98,3.14,2.29,3.81,3.05,3.38,AT342,AT342,Rheintal-Bodenseegebiet,18380.66,AT
832,2022,methamphetamine,AT020,AT,Wien,25.72,25.79,28.72,30.72,28.9,27.66,28.82,26.78,29.0,28.05,AT130,AT130,Wien,110821.73,AT
833,2022,methamphetamine,AT021,AT,Wiener Neustadt,34.81,35.28,28.42,28.09,30.17,31.76,28.7,32.93,29.61,31.03,AT122,AT122,Niederösterreich-Süd,9355.46,AT
834,2022,methamphetamine,AT022,AT,Wildon,6.15,6.17,5.25,6.09,7.91,7.2,8.03,6.78,6.61,6.69,AT225,AT225,West- und Südsteiermark,7049.23,AT
835,2022,methamphetamine,BE002,BE,Antwerp Zuid,43.14,86.94,49.16,27.23,33.66,74.21,48.74,59.61,46.06,51.87,BE211,BE211,Arr. Antwerpen,62626.5,BE
836,2022,methamphetamine,BE007,BE,Brussels,31.6,29.08,23.0,28.35,29.07,24.32,28.66,29.78,26.19,27.73,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,96651.18,BE
837,2022,methamphetamine,CH002,CH,Basel,30.19,35.85,31.1,39.09,33.48,33.49,38.28,34.78,34.29,34.5,CH033,CH033,Aargau,49305.72,CH
838,2022,methamphetamine,CH006,CH,Berne,29.64,28.09,31.35,25.74,25.58,25.99,33.69,30.47,27.16,28.58,CH021,CH021,Bern / Berne,92058.54,CH
839,2022,methamphetamine,CH008,CH,Geneva,11.25,9.71,13.88,11.57,11.89,9.3,8.85,9.94,11.66,10.92,CH013,CH013,Genève,63198.57,CH
840,2022,methamphetamine,CH018,CH,Zurich,92.56,65.93,65.12,66.99,69.62,76.88,63.35,73.95,69.65,71.49,CH040,CH040,Zürich,169304.45,CH
841,2022,methamphetamine,CY005,CY,Nicosia (2),26.73,23.48,21.33,15.95,24.47,18.36,10.29,20.17,20.03,20.09,CY000,CY000,Kýpros,29645.4,CY
842,2022,methamphetamine,CZ003,CZ,Karlovy Vary,429.91,476.25,526.04,709.46,350.88,373.41,350.01,418.72,489.95,459.42,CZ041,CZ041,Karlovarský kraj,4605.18,CZ
843,2022,methamphetamine,CZ004,CZ,Ostrava,921.76,951.99,,890.66,1008.94,808.85,951.34,941.7,902.82,922.26,CZ080,CZ080,Moravskoslezský kraj,24777.1,CZ
844,2022,methamphetamine,CZ006,CZ,Prague (2),653.02,625.23,571.42,600.68,728.21,631.29,590.7,622.98,632.9,628.65,CZ010,CZ010,Hlavní město Praha,79463.73,CZ
845,2022,methamphetamine,DE013,DE,Chemnitz,224.09,245.88,376.02,224.41,240.2,366.3,,234.99,301.73,279.49,DE144,DE144,"Ulm, Stadtkreis",12013.02,DE
